Date,"Spend (Cost, Amount Spent)",Action Link Clicks,Impressions,Action Leads,Ad ID,Ad Name,Instagram Permalink URL,Adset Name,Campaign ID,Campaign Name,Action Landing Page View,Action Video View,Video 15 Sec Watched Actions,Video 50 Percent Watched Actions,Video 75 Percent Watched Actions,Video 95 Percent Watched Actions
2026-04-20,"500,31",207,1352,9,120243515722450229,tmb_mai25-lead-adc11-nova_pg,https://www.instagram.com/p/DWQCovfAJPa/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,141,11,7,9,7,7
2026-04-20,"544,19",128,12969,9,120244464743620229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DW7tv1RgFWl/,drop-30_44,120243567811300229,perpetuo-lead-frio-drop-fev26-nova_pg,80,1205,422,741,544,439
2026-04-20,"553,44",115,10947,8,120243515653170229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCpLQACA6/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,75,915,323,587,422,342
2026-04-20,"789,8",371,2057,12,120243515715870229,tmb_mai25-lead-adc11-nova_pg,https://www.instagram.com/p/DWQCo33gBVm/,lead-aberta,120243514966340229,perpetuo-lead-frio-aberta-nova_pg,241,150,83,125,98,86
2026-04-20,"1049,68",231,32835,25,120243515722430229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCpHJgIWs/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,139,2817,800,1572,1092,837
2026-04-20,"1323,15",253,36399,20,120243515715860229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCo4HANfS/,lead-aberta,120243514966340229,perpetuo-lead-frio-aberta-nova_pg,170,3017,1003,1803,1288,1042
2026-04-21,"0,04",0,1,0,120244464756600229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DW7tuYPAIT5/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,0,1,0,0,0,0
2026-04-21,"0,04",0,3,0,120244005906450229,teste-tmb_mar26-lead-adi03,https://www.instagram.com/p/DWz8sRLAIVP/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,0,0,0,0,0
2026-04-21,"0,1",0,3,0,120244766724520229,Tmb_abr26-copa-lead-adi01,https://www.instagram.com/p/DXNTqBDgA-2/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,0,0,0,0,0,0
2026-04-21,"0,11",0,6,0,120244005906460229,teste-tmb_mar26-lead-adv11,https://www.instagram.com/p/DWz8sUBgFuC/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,0,0,0,0,0
2026-04-21,"0,12",0,7,0,120244005906480229,tmb_mar26-lead-adi03,https://www.instagram.com/p/DWz8sH8AKOC/,drop-30_44,120243567811300229,perpetuo-lead-frio-drop-fev26-nova_pg,0,0,0,0,0,0
2026-04-21,"0,12",0,7,0,120244766597230229,Tmb_abr26-copa-lead-adc01,https://www.instagram.com/p/DXNTptEADs0/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,0,0,0,0,0,0
2026-04-21,"0,28",0,5,0,120243635738870229,Tmb_fev26-lead-adv08,https://www.instagram.com/p/DWWJ_eygGRE/,drop-30_44,120243567811300229,perpetuo-lead-frio-drop-fev26-nova_pg,0,0,0,0,0,0
2026-04-21,"0,47",0,19,0,120244464756580229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DW7tucWAGQB/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,1,0,0,0,0
2026-04-21,"1,03",1,11,0,120244766502980229,Tmb_abr26-copa-lead-adi05,https://www.instagram.com/p/DXNTp5kACv9/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,1,0,0,0,0,0
2026-04-21,"2,03",1,33,0,120244464756610229,Tmb_fev26-lead-adv04,https://www.instagram.com/p/DW7tt6UgFAk/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,1,12,3,3,3,2
2026-04-21,"5,49",0,62,0,120244867053650229,teste-tmb_abr26-lead-adi07,https://www.instagram.com/p/DXM7vBWgF-o/,TMB_abr26-lead-adi07-ca01-base-clientes_lookalike1p,120243551503270229,perpetuo-lead-frio-LL1pct-nova_pg-teste_ads,0,0,0,0,0,0
2026-04-21,"6,48",5,78,0,120244464756590229,Tmb_fev26-lead-adv04,https://www.instagram.com/p/DW7tuT8gHcx/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,3,15,6,5,4,0
2026-04-21,"7,78",1,55,0,120244867044700229,teste-tmb_abr26-lead-adi06,https://www.instagram.com/p/DXM7vLPALSz/,TMB_abr26-lead-adi06-ca01-base-clientes_lookalike1p,120243551503270229,perpetuo-lead-frio-LL1pct-nova_pg-teste_ads,1,0,0,0,0,0
2026-04-21,"13,54",5,215,0,120244513238970229,teste-Tmb_abr26-copa-lead-adi05,https://www.instagram.com/p/DW91mdHgEJA/,Tmb_abr26-copa-lead-adi05-ca01-base-clientes_lookalike1p,120243551503270229,perpetuo-lead-frio-LL1pct-nova_pg-teste_ads,4,5,2,0,0,0
2026-04-21,"14,87",0,164,0,120244867015560229,teste-tmb_abr26-lead-adi05,https://www.instagram.com/p/DXM7wXEgFfu/,TMB_abr26-lead-adi05-ca01-base-clientes_lookalike1p,120243551503270229,perpetuo-lead-frio-LL1pct-nova_pg-teste_ads,0,1,0,0,0,0
2026-04-21,"16,16",2,234,1,120243515722440229,tmb_out23-lead-boleto-adv01-3-nova_pg,https://www.instagram.com/p/DWQCpBEAKw5/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,2,60,12,5,4,1
2026-04-21,"31,95",3,649,0,120243515653190229,tmb_out23-lead-boleto-adv01-3-nova_pg,https://www.instagram.com/p/DWQCpFlgENg/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,2,105,13,5,2,1
2026-04-21,"42,05",3,502,0,120243515715880229,tmb_out23-lead-boleto-adv01-3-nova_pg,https://www.instagram.com/p/DWQCozLgD-C/,lead-aberta,120243514966340229,perpetuo-lead-frio-aberta-nova_pg,4,128,33,10,9,6
2026-04-21,"44,26",3,594,0,120244769681430229,tmb_abr26-antecip-lead-adv03,https://www.instagram.com/p/DWzQ52EAFH0/,drop-30_44,120244769430870229,perpetuo-lead-frio-drop-leva01_abr26,2,87,23,23,14,10
2026-04-21,"56,63",11,649,0,120243515653180229,tmb_mai25-lead-adc11-nova_pg,https://www.instagram.com/p/DWQCoyrAK0w/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,5,1,0,0,0,0
2026-04-21,"126,25",29,2868,0,120244766679450229,Tmb_abr26-copa-lead-adv07,https://www.instagram.com/p/DXNTqEGAA_R/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,25,468,81,60,38,22
2026-04-21,"143,91",30,385,3,120244769681420229,tmb_mar26-lead-adi03,https://www.instagram.com/p/DWzQ5k-gDj0/,drop-30_44,120244769430870229,perpetuo-lead-frio-drop-leva01_abr26,22,0,0,0,0,0
2026-04-21,"300,42",123,787,7,120243515722450229,tmb_mai25-lead-adc11-nova_pg,https://www.instagram.com/p/DWQCovfAJPa/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,78,9,5,5,5,5
2026-04-21,"438,74",194,1351,5,120243515715870229,tmb_mai25-lead-adc11-nova_pg,https://www.instagram.com/p/DWQCo33gBVm/,lead-aberta,120243514966340229,perpetuo-lead-frio-aberta-nova_pg,128,66,31,46,32,31
2026-04-21,"485,03",112,11755,5,120243515653170229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCpLQACA6/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,72,1017,353,656,468,380
2026-04-21,"734,16",194,24087,25,120244464743620229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DW7tv1RgFWl/,drop-30_44,120243567811300229,perpetuo-lead-frio-drop-fev26-nova_pg,119,2339,750,1369,971,779
2026-04-21,"1049,04",251,37924,22,120243515722430229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCpHJgIWs/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,159,3240,964,1846,1291,1003
2026-04-21,"1346,23",357,45833,21,120243515715860229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCo4HANfS/,lead-aberta,120243514966340229,perpetuo-lead-frio-aberta-nova_pg,238,4160,1308,2366,1693,1356
2026-04-22,"0,01",0,1,0,120244464756600229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DW7tuYPAIT5/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,0,0,0,0,0,0
2026-04-22,"0,02",0,1,0,120244766642480229,Tmb_abr26-copa-lead-adv09,https://www.instagram.com/p/DXNTqNDgISF/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,0,1,0,0,0,0
2026-04-22,"0,04",0,4,0,120244464775330229,tmb_abr26-antecip-lead-adv03,,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,0,0,0,0,0
2026-04-22,"0,05",0,1,0,120244005906440229,tmb_mar26-lead-adi03,https://www.instagram.com/p/DWz8sVnAIOj/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,0,0,0,0,0,0
2026-04-22,"0,14",0,7,0,120244005906430229,tmb_mar26-lead-adv11,https://www.instagram.com/p/DWz8sbwADMa/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,0,1,0,0,0,0
2026-04-22,"0,41",0,7,0,120244769681410229,tmb_mar26-lead-adv11,https://www.instagram.com/p/DWzQ53-gD4A/,drop-30_44,120244769430870229,perpetuo-lead-frio-drop-leva01_abr26,0,0,0,0,0,0
2026-04-22,"0,41",0,15,0,120244766724520229,Tmb_abr26-copa-lead-adi01,https://www.instagram.com/p/DXNTqBDgA-2/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,0,0,0,0,0,0
2026-04-22,"0,52",0,12,0,120243567931290229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DWSgtLUgNWw/,drop-30_44,120243567811300229,perpetuo-lead-frio-drop-fev26-nova_pg,0,2,0,0,0,0
2026-04-22,"0,57",0,20,0,120243567739310229,Tmb_fev26-lead-adv08,https://www.instagram.com/p/DWSgTpCAImU/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,2,1,0,0,0
2026-04-22,"0,95",0,17,0,120244464756610229,Tmb_fev26-lead-adv04,https://www.instagram.com/p/DW7tt6UgFAk/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,0,0,0,0,0,0
2026-04-22,"1,01",0,42,0,120244766502980229,Tmb_abr26-copa-lead-adi05,https://www.instagram.com/p/DXNTp5kACv9/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,0,1,0,0,0,0
2026-04-22,"1,23",0,7,0,120244005906450229,teste-tmb_mar26-lead-adi03,https://www.instagram.com/p/DWz8sRLAIVP/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,0,0,0,0,0
2026-04-22,"5,96",1,67,0,120244464756590229,Tmb_fev26-lead-adv04,https://www.instagram.com/p/DW7tuT8gHcx/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,1,10,3,1,0,0
2026-04-22,"13,12",3,206,1,120244769681430229,tmb_abr26-antecip-lead-adv03,https://www.instagram.com/p/DWzQ52EAFH0/,drop-30_44,120244769430870229,perpetuo-lead-frio-drop-leva01_abr26,3,32,6,6,4,3
2026-04-22,"16,74",2,230,0,120243515722440229,tmb_out23-lead-boleto-adv01-3-nova_pg,https://www.instagram.com/p/DWQCpBEAKw5/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,1,41,10,4,2,1
2026-04-22,"21,36",3,293,1,120243515653180229,tmb_mai25-lead-adc11-nova_pg,https://www.instagram.com/p/DWQCoyrAK0w/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,2,0,0,0,0,0
2026-04-22,"44,8",5,929,0,120243515653190229,tmb_out23-lead-boleto-adv01-3-nova_pg,https://www.instagram.com/p/DWQCpFlgENg/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,3,144,24,4,2,2
2026-04-22,"48,84",8,588,3,120243515715880229,tmb_out23-lead-boleto-adv01-3-nova_pg,https://www.instagram.com/p/DWQCozLgD-C/,lead-aberta,120243514966340229,perpetuo-lead-frio-aberta-nova_pg,8,154,33,8,7,3
2026-04-22,"112,47",31,2708,0,120244766679450229,Tmb_abr26-copa-lead-adv07,https://www.instagram.com/p/DXNTqEGAA_R/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,27,489,93,72,47,22
2026-04-22,"147,58",62,482,3,120243515722450229,tmb_mai25-lead-adc11-nova_pg,https://www.instagram.com/p/DWQCovfAJPa/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,34,0,0,0,0,0
2026-04-22,"163,75",30,511,0,120244769681420229,tmb_mar26-lead-adi03,https://www.instagram.com/p/DWzQ5k-gDj0/,drop-30_44,120244769430870229,perpetuo-lead-frio-drop-leva01_abr26,26,0,0,0,0,0
2026-04-22,"321,12",142,1058,4,120243515715870229,tmb_mai25-lead-adc11-nova_pg,https://www.instagram.com/p/DWQCo33gBVm/,lead-aberta,120243514966340229,perpetuo-lead-frio-aberta-nova_pg,86,34,11,25,12,11
2026-04-22,"389,97",89,9570,6,120243515653170229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCpLQACA6/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,67,814,297,517,376,308
2026-04-22,"473,31",110,14699,4,120244464743620229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DW7tv1RgFWl/,drop-30_44,120243567811300229,perpetuo-lead-frio-drop-fev26-nova_pg,67,1377,419,828,581,442
2026-04-22,"1079,26",240,39710,17,120243515722430229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCpHJgIWs/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,151,3489,1032,1913,1369,1075
2026-04-22,"1306,11",324,45216,24,120243515715860229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCo4HANfS/,lead-aberta,120243514966340229,perpetuo-lead-frio-aberta-nova_pg,204,4034,1286,2341,1667,1351
2026-04-23,"0,01",0,1,0,120244005906440229,tmb_mar26-lead-adi03,https://www.instagram.com/p/DWz8sVnAIOj/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,0,0,0,0,0,0
2026-04-23,"0,1",0,4,0,120244766642480229,Tmb_abr26-copa-lead-adv09,https://www.instagram.com/p/DXNTqNDgISF/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,0,0,0,0,0,0
2026-04-23,"0,18",0,7,0,120244769681410229,tmb_mar26-lead-adv11,https://www.instagram.com/p/DWzQ53-gD4A/,drop-30_44,120244769430870229,perpetuo-lead-frio-drop-leva01_abr26,0,0,0,0,0,0
2026-04-23,"0,25",0,6,0,120244464756590229,Tmb_fev26-lead-adv04,https://www.instagram.com/p/DW7tuT8gHcx/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,2,2,1,0,0
2026-04-23,"0,39",0,5,0,120243635738870229,Tmb_fev26-lead-adv08,https://www.instagram.com/p/DWWJ_eygGRE/,drop-30_44,120243567811300229,perpetuo-lead-frio-drop-fev26-nova_pg,0,1,0,0,0,0
2026-04-23,"1,87",0,38,0,120244464756580229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DW7tucWAGQB/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,2,0,1,0,0
2026-04-23,"2,34",0,18,0,120244464756610229,Tmb_fev26-lead-adv04,https://www.instagram.com/p/DW7tt6UgFAk/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,0,5,1,0,0,0
2026-04-23,"10,05",0,128,0,120244769681430229,tmb_abr26-antecip-lead-adv03,https://www.instagram.com/p/DWzQ52EAFH0/,drop-30_44,120244769430870229,perpetuo-lead-frio-drop-leva01_abr26,0,26,5,7,3,2
2026-04-23,"10,07",4,116,0,120243515653180229,tmb_mai25-lead-adc11-nova_pg,https://www.instagram.com/p/DWQCoyrAK0w/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,3,0,0,0,0,0
2026-04-23,"14,59",6,194,0,120243515722440229,tmb_out23-lead-boleto-adv01-3-nova_pg,https://www.instagram.com/p/DWQCpBEAKw5/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,3,54,14,5,2,0
2026-04-23,"19,66",5,300,0,120243515653190229,tmb_out23-lead-boleto-adv01-3-nova_pg,https://www.instagram.com/p/DWQCpFlgENg/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,2,63,14,5,4,4
2026-04-23,"52,79",5,771,0,120243515715880229,tmb_out23-lead-boleto-adv01-3-nova_pg,https://www.instagram.com/p/DWQCozLgD-C/,lead-aberta,120243514966340229,perpetuo-lead-frio-aberta-nova_pg,5,225,36,12,5,2
2026-04-23,"121,98",38,380,4,120243515722450229,tmb_mai25-lead-adc11-nova_pg,https://www.instagram.com/p/DWQCovfAJPa/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,28,0,0,0,0,0
2026-04-23,"128,19",24,2547,0,120244766679450229,Tmb_abr26-copa-lead-adv07,https://www.instagram.com/p/DXNTqEGAA_R/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,20,434,75,52,30,19
2026-04-23,"140,63",31,424,2,120244769681420229,tmb_mar26-lead-adi03,https://www.instagram.com/p/DWzQ5k-gDj0/,drop-30_44,120244769430870229,perpetuo-lead-frio-drop-leva01_abr26,22,0,0,0,0,0
2026-04-23,"269,15",96,1024,2,120243515715870229,tmb_mai25-lead-adc11-nova_pg,https://www.instagram.com/p/DWQCo33gBVm/,lead-aberta,120243514966340229,perpetuo-lead-frio-aberta-nova_pg,52,15,4,10,6,4
2026-04-23,"416,87",88,8259,4,120243515653170229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCpLQACA6/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,62,808,304,509,385,327
2026-04-23,"422,3",73,10187,6,120244464743620229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DW7tv1RgFWl/,drop-30_44,120243567811300229,perpetuo-lead-frio-drop-fev26-nova_pg,47,1005,318,593,423,325
2026-04-23,"1041,49",247,31867,12,120243515722430229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCpHJgIWs/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,148,3019,965,1764,1252,1003
2026-04-23,"1261,94",291,36634,22,120243515715860229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCo4HANfS/,lead-aberta,120243514966340229,perpetuo-lead-frio-aberta-nova_pg,187,3567,1259,2217,1612,1300
2026-04-24,"0,04",0,3,0,120244766597230229,Tmb_abr26-copa-lead-adc01,https://www.instagram.com/p/DXNTptEADs0/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,0,0,0,0,0,0
2026-04-24,"0,08",0,3,0,120243567739310229,Tmb_fev26-lead-adv08,https://www.instagram.com/p/DWSgTpCAImU/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,0,0,0,0,0
2026-04-24,"0,1",0,3,0,120243567742920229,Tmb_fev26-lead-adv08,https://www.instagram.com/p/DWSgT-dgDge/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,0,1,0,0,0,0
2026-04-24,"0,18",0,7,0,120244005906480229,tmb_mar26-lead-adi03,https://www.instagram.com/p/DWz8sH8AKOC/,drop-30_44,120243567811300229,perpetuo-lead-frio-drop-fev26-nova_pg,0,0,0,0,0,0
2026-04-24,"0,58",0,11,0,120244464775330229,tmb_abr26-antecip-lead-adv03,,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,2,0,0,0,0
2026-04-24,"0,7",0,11,0,120244464756580229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DW7tucWAGQB/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,2,1,1,1,0
2026-04-24,"0,85",2,18,1,120244005906460229,teste-tmb_mar26-lead-adv11,https://www.instagram.com/p/DWz8sUBgFuC/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,1,6,3,0,0,0
2026-04-24,"0,89",0,11,0,120244005906450229,teste-tmb_mar26-lead-adi03,https://www.instagram.com/p/DWz8sRLAIVP/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,0,0,0,0,0
2026-04-24,"1,59",0,7,0,120244464756600229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DW7tuYPAIT5/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,0,2,0,0,0,0
2026-04-24,"1,7",0,4,0,120244766502980229,Tmb_abr26-copa-lead-adi05,https://www.instagram.com/p/DXNTp5kACv9/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,0,0,0,0,0,0
2026-04-24,"2,89",1,38,0,120243515653180229,tmb_mai25-lead-adc11-nova_pg,https://www.instagram.com/p/DWQCoyrAK0w/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,0,0,0,0,0
2026-04-24,"4,57",1,63,0,120244464756590229,Tmb_fev26-lead-adv04,https://www.instagram.com/p/DW7tuT8gHcx/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,10,3,2,1,1
2026-04-24,"5,37",0,53,0,120244769681430229,tmb_abr26-antecip-lead-adv03,https://www.instagram.com/p/DWzQ52EAFH0/,drop-30_44,120244769430870229,perpetuo-lead-frio-drop-leva01_abr26,0,16,3,3,2,2
2026-04-24,"6,69",1,29,0,120243515722440229,tmb_out23-lead-boleto-adv01-3-nova_pg,https://www.instagram.com/p/DWQCpBEAKw5/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,0,6,1,0,0,0
2026-04-24,"10,09",3,110,1,120243515653190229,tmb_out23-lead-boleto-adv01-3-nova_pg,https://www.instagram.com/p/DWQCpFlgENg/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,3,21,4,1,1,0
2026-04-24,"89,42",32,407,1,120243515722450229,tmb_mai25-lead-adc11-nova_pg,https://www.instagram.com/p/DWQCovfAJPa/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,19,0,0,0,0,0
2026-04-24,"126,46",27,3087,0,120244766679450229,Tmb_abr26-copa-lead-adv07,https://www.instagram.com/p/DXNTqEGAA_R/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,23,528,89,60,34,24
2026-04-24,"133,35",28,1158,2,120244769681420229,tmb_mar26-lead-adi03,https://www.instagram.com/p/DWzQ5k-gDj0/,drop-30_44,120244769430870229,perpetuo-lead-frio-drop-leva01_abr26,16,0,0,0,0,0
2026-04-24,"143,76",20,1935,2,120243515715880229,tmb_out23-lead-boleto-adv01-3-nova_pg,https://www.instagram.com/p/DWQCozLgD-C/,lead-aberta,120243514966340229,perpetuo-lead-frio-aberta-nova_pg,14,477,98,39,25,10
2026-04-24,"196,31",80,1134,6,120243515715870229,tmb_mai25-lead-adc11-nova_pg,https://www.instagram.com/p/DWQCo33gBVm/,lead-aberta,120243514966340229,perpetuo-lead-frio-aberta-nova_pg,45,22,8,12,10,8
2026-04-24,"560,43",86,13356,8,120243515653170229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCpLQACA6/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,58,1111,396,722,520,427
2026-04-24,"626,02",155,18525,13,120244464743620229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DW7tv1RgFWl/,drop-30_44,120243567811300229,perpetuo-lead-frio-drop-fev26-nova_pg,108,1663,510,970,692,538
2026-04-24,"1453,25",342,52084,29,120243515722430229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCpHJgIWs/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,217,4312,1254,2389,1658,1297
2026-04-24,"1683,58",400,58722,27,120243515715860229,tmb_jan26-lead-adv11-nova_pg,https://www.instagram.com/p/DWQCo4HANfS/,lead-aberta,120243514966340229,perpetuo-lead-frio-aberta-nova_pg,255,4953,1607,2931,2064,1662
2026-04-25,"0,01",0,1,0,120244005906440229,tmb_mar26-lead-adi03,https://www.instagram.com/p/DWz8sVnAIOj/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,0,0,0,0,0,0
2026-04-25,"0,02",0,3,0,120244766502980229,Tmb_abr26-copa-lead-adi05,https://www.instagram.com/p/DXNTp5kACv9/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,0,0,0,0,0,0
2026-04-25,"0,03",0,3,0,120244464756600229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DW7tuYPAIT5/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,0,2,0,0,0,0
2026-04-25,"0,05",0,2,0,120244766642480229,Tmb_abr26-copa-lead-adv09,https://www.instagram.com/p/DXNTqNDgISF/,envolvidos_engajados-30_44,120244766502950229,perpetuo-lead-quente-indicacao-tmi-02,0,0,0,0,0,0
2026-04-25,"0,07",0,1,0,120243567739310229,Tmb_fev26-lead-adv08,https://www.instagram.com/p/DWSgTpCAImU/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,0,0,0,0,0
2026-04-25,"0,07",0,5,0,120243567931290229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DWSgtLUgNWw/,drop-30_44,120243567811300229,perpetuo-lead-frio-drop-fev26-nova_pg,0,2,0,0,0,0
2026-04-25,"0,18",0,4,0,120244464756610229,Tmb_fev26-lead-adv04,https://www.instagram.com/p/DW7tt6UgFAk/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,0,1,0,0,0,0
2026-04-25,"0,28",0,4,0,120244464775330229,tmb_abr26-antecip-lead-adv03,,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,0,0,0,0,0
2026-04-25,"0,51",0,19,0,120244464756580229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DW7tucWAGQB/,envolvidos_engajados-30_44,120243514966750229,perpetuo-lead-quente-nova_pg,0,2,0,1,0,0
2026-04-25,"1,82",0,22,0,120243515722440229,tmb_out23-lead-boleto-adv01-3-nova_pg,https://www.instagram.com/p/DWQCpBEAKw5/,drop-30_44,120243514966280229,perpetuo-lead-frio-drop-mista-nova_pg,0,10,0,0,0,0
